transaction_id,transaction_date,transaction_amount,transaction_type,transaction_duration,login_attempts,previous_transaction_date,previous_transaction_date_raw,location_device,device_id,ip_address,channel,location,customer_id,first_name,surname,dt_customer,account_id,account_type,currency,account_created_date,sender_account,sender_country,sender_region,receiver_country,receiver_region
TX000162,2023-01-09 16:12:01,307.57,Debit,285,1,2014-05-18 00:00:00,2024-11-04 08:06:33,Detroit,D000076,128.16.32.183,BRANCH,Rakvere,C1392,William,Jackson,2014-05-18,EE269708293515143020,CURRENT,USD,2014-05-18,EE184382507987909305,Thailand,Asia,Estonia,Europe
TX002007,2023-02-15 16:37:09,28.04,Debit,146,5,2023-01-09 16:12:01,2024-11-04 08:12:17,Los Angeles,D000101,114.223.129.47,ATM,Tartu,C1392,William,Jackson,2014-05-18,EE269708293515143020,CURRENT,USD,2014-05-18,EE618788629578141752,Saudi Arabia,Asia,Estonia,Europe
TX002238,2023-04-24 16:32:48,194.68,Debit,165,1,2023-02-15 16:37:09,2024-11-04 08:11:54,Memphis,D000481,1.7.29.72,INTERNET BANKING,San Diego,C1392,William,Jackson,2014-05-18,EE269708293515143020,CURRENT,USD,2014-05-18,CZ45340669097859397895,Japan,Asia,Estonia,Europe
TX000812,2023-12-08 17:05:33,115.22,Debit,108,1,2023-04-24 16:32:48,2024-11-04 08:09:07,San Francisco,D000185,76.0.164.168,BRANCH,Copenhagen,C1392,William,Jackson,2014-05-18,EE269708293515143020,CURRENT,USD,2014-05-18,CA35011160843322351361,South Africa,Africa,Estonia,Europe
TX001478,2023-12-22 18:24:01,997.37,Debit,145,1,2023-12-08 17:05:33,2024-11-04 08:07:23,Fort Worth,D000629,32.71.250.58,ATM,Stockholm,C1392,William,Jackson,2014-05-18,EE269708293515143020,CURRENT,USD,2014-05-18,EE675624741773586136,Estonia,Europe,Estonia,Europe
TX001083,2023-01-23 16:19:25,136.05,Debit,63,3,2013-12-17 00:00:00,2024-11-04 08:12:00,Atlanta,D000362,82.115.199.37,INTERNET BANKING,Chicago,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,EE188421811611229166,Germany,Europe,Estonia,Europe
TX000933,2023-04-03 16:01:51,76.51,Credit,120,4,2023-01-23 16:19:25,2024-11-04 08:07:51,Mesa,D000242,200.22.195.243,INTERNET BANKING,Tallinn,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,EE674938102333896533,Canada,America,Estonia,Europe
TX001082,2023-04-25 16:28:35,146.01,Debit,269,1,2023-04-03 16:01:51,2024-11-04 08:09:53,San Francisco,D000270,72.192.101.196,INTERNET BANKING,Seoul,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,EE263771280273598247,South Korea,Asia,Estonia,Europe
TX000462,2023-05-11 16:30:04,697.32,Debit,91,1,2023-04-25 16:28:35,2024-11-04 08:11:18,Atlanta,D000277,163.58.140.206,INTERNET BANKING,Rome,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,EE852253246649634845,Japan,Asia,Estonia,Europe
TX001294,2023-06-09 17:41:13,190.17,Debit,265,1,2023-05-11 16:30:04,2024-11-04 08:08:48,Baltimore,D000467,148.181.195.227,ATM,Pärnu,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,EE585290761499580698,Czech Republic,Europe,Estonia,Europe
TX001745,2023-08-29 16:17:55,289.18,Debit,64,1,2023-06-09 17:41:13,2024-11-04 08:11:11,Baltimore,D000110,190.164.160.79,ATM,Viljandi,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,MX98059525291623183212,Qatar,Asia,Estonia,Europe
TX000317,2023-10-12 16:02:13,12.23,Debit,139,1,2023-08-29 16:17:55,2024-11-04 08:07:29,Houston,D000177,23.92.205.75,ATM,Berlin,C1398,Robert,Vasiliev,2013-12-17,EE674065485313623661,SAVINGS,USD,2013-12-17,EE303240411240610611,USA,America,Estonia,Europe
TX000525,2023-05-15 17:02:15,214.93,Debit,52,1,2014-06-28 00:00:00,2024-11-04 08:08:51,Albuquerque,D000038,23.255.214.209,INTERNET BANKING,Tartu,C1415,Michael,Cockrum,2014-06-28,EE525059546043421684,BUSINESS,USD,2014-06-28,EE508120035526111067,Italy,Europe,Estonia,Europe
TX000705,2023-07-24 16:25:51,321.86,Debit,167,1,2023-05-15 17:02:15,2024-11-04 08:06:35,San Antonio,D000554,141.241.241.128,ATM,Sillamäe,C1415,Michael,Cockrum,2014-06-28,EE525059546043421684,BUSINESS,USD,2014-06-28,EE649845393971190938,Singapore,Asia,Estonia,Europe
TX000121,2023-08-16 16:17:12,53.57,Debit,121,1,2023-07-24 16:25:51,2024-11-04 08:08:43,Houston,D000489,45.64.74.86,ATM,Kuressaare,C1415,Michael,Cockrum,2014-06-28,EE525059546043421684,BUSINESS,USD,2014-06-28,NO59266754537586677964,Qatar,Asia,Estonia,Europe
TX001098,2023-09-05 18:45:04,451.35,Credit,223,1,2023-08-16 16:17:12,2024-11-04 08:07:07,Baltimore,D000440,42.61.10.112,BRANCH,Pärnu,C1415,Michael,Cockrum,2014-06-28,EE525059546043421684,BUSINESS,USD,2014-06-28,EE281446349679915315,Spain,Europe,Estonia,Europe
TX000953,2023-11-29 16:46:49,148.85,Debit,25,1,2023-09-05 18:45:04,2024-11-04 08:08:44,Mesa,D000441,155.37.19.43,ATM,Tallinn,C1415,Michael,Cockrum,2014-06-28,EE525059546043421684,BUSINESS,USD,2014-06-28,EE208025342207289195,Poland,Europe,Estonia,Europe
TX002272,2023-11-29 18:03:46,308.85,Credit,33,2,2023-11-29 16:46:49,2024-11-04 08:08:15,Los Angeles,D000342,116.43.88.219,BRANCH,Pärnu,C1415,Michael,Cockrum,2014-06-28,EE525059546043421684,BUSINESS,USD,2014-06-28,EE522645888102514584,Canada,America,Estonia,Europe
TX000734,2023-01-03 17:51:07,98.87,Debit,179,1,2013-01-26 00:00:00,2024-11-04 08:06:58,Detroit,D000058,219.31.152.129,INTERNET BANKING,Kuressaare,C1434,Ashley,Hsueh,2013-01-26,EE544012260587495361,CURRENT,EUR,2013-01-26,TH29642349351822112062,Singapore,Asia,Estonia,Europe
TX002418,2023-10-03 16:39:18,28.38,Debit,260,1,2023-01-03 17:51:07,2024-11-04 08:09:52,Tucson,D000202,30.92.249.132,BRANCH,Viljandi,C1434,Ashley,Hsueh,2013-01-26,EE544012260587495361,CURRENT,EUR,2013-01-26,EE888969431146311512,Estonia,Europe,Estonia,Europe
TX002437,2023-11-06 16:24:45,942.7,Debit,29,1,2023-10-03 16:39:18,2024-11-04 08:11:10,Boston,D000565,1.198.76.182,INTERNET BANKING,Warsaw,C1434,Ashley,Hsueh,2013-01-26,EE544012260587495361,CURRENT,EUR,2013-01-26,EE789838140565917053,Malaysia,Asia,Estonia,Europe
TX002047,2023-03-21 16:36:30,94.82,Credit,56,1,2014-01-21 00:00:00,2024-11-04 08:12:17,Columbus,D000123,175.230.206.232,BRANCH,Copenhagen,C1440,Jennifer,Ferrari,2014-01-21,EE738980681837689524,SAVINGS,USD,2014-01-21,EE343819791101574935,Mexico,America,Estonia,Europe
TX000513,2023-06-05 17:08:37,8.65,Debit,273,1,2023-03-21 16:36:30,2024-11-04 08:09:03,Las Vegas,D000309,200.136.146.93,INTERNET BANKING,Rakvere,C1440,Jennifer,Ferrari,2014-01-21,EE738980681837689524,SAVINGS,USD,2014-01-21,EE361856089346325444,Thailand,Asia,Estonia,Europe
TX001153,2023-06-28 16:07:37,590.57,Debit,93,1,2023-06-05 17:08:37,2024-11-04 08:07:19,Milwaukee,D000540,150.231.20.169,ATM,Viljandi,C1440,Jennifer,Ferrari,2014-01-21,EE738980681837689524,SAVINGS,USD,2014-01-21,EE002188239998095328,Qatar,Asia,Estonia,Europe
TX000728,2023-07-26 16:54:08,137.49,Debit,50,1,2023-06-28 16:07:37,2024-11-04 08:07:04,Fort Worth,D000159,42.61.10.112,ATM,Tallinn,C1440,Jennifer,Ferrari,2014-01-21,EE738980681837689524,SAVINGS,USD,2014-01-21,EE034893347421360442,Norway,Europe,Estonia,Europe
TX002152,2023-08-07 18:52:42,927.45,Debit,95,1,2023-07-26 16:54:08,2024-11-04 08:07:13,Austin,D000210,176.96.83.253,ATM,Tallinn,C1440,Jennifer,Ferrari,2014-01-21,EE738980681837689524,SAVINGS,USD,2014-01-21,EE480817379239575191,South Africa,Africa,Estonia,Europe
TX001510,2023-12-26 16:08:51,308.8,Debit,41,1,2023-08-07 18:52:42,2024-11-04 08:09:59,Baltimore,D000256,65.164.3.100,ATM,Rakvere,C1440,Jennifer,Ferrari,2014-01-21,EE738980681837689524,SAVINGS,USD,2014-01-21,EE301828456831811554,Saudi Arabia,Asia,Estonia,Europe
TX002165,2023-03-22 16:59:56,182.42,Debit,137,1,2013-10-05 00:00:00,2024-11-04 08:10:41,Kansas City,D000515,3.77.114.6,BRANCH,Copenhagen,C1442,James,Kung,2013-10-05,EE715758074451811923,BUSINESS,USD,2013-10-05,EE255423922144655596,Kenya,Africa,Estonia,Europe
TX002338,2023-06-22 17:05:42,606.27,Debit,42,1,2023-03-22 16:59:56,2024-11-04 08:09:33,Louisville,D000326,12.71.148.184,BRANCH,Tartu,C1442,James,Kung,2013-10-05,EE715758074451811923,BUSINESS,USD,2013-10-05,EE676627274558454011,USA,America,Estonia,Europe
TX002135,2023-07-10 16:06:28,50.43,Debit,51,1,2023-06-22 17:05:42,2024-11-04 08:09:10,San Jose,D000043,161.195.172.148,BRANCH,Rakvere,C1442,James,Kung,2013-10-05,EE715758074451811923,BUSINESS,USD,2013-10-05,EE607360583876768345,Thailand,Asia,Estonia,Europe
TX001937,2023-09-20 17:44:37,571.93,Debit,119,1,2023-07-10 16:06:28,2024-11-04 08:06:42,Washington,D000230,113.137.153.101,INTERNET BANKING,Oslo,C1442,James,Kung,2013-10-05,EE715758074451811923,BUSINESS,USD,2013-10-05,EE322667470971835663,Sweden,Europe,Estonia,Europe
TX001596,2023-10-09 18:23:25,220.68,Credit,217,1,2013-09-28 00:00:00,2024-11-04 08:07:05,Raleigh,D000311,194.29.57.163,INTERNET BANKING,Sillamäe,C1454,John,Esposito,2013-09-28,EE538424522572288843,SAVINGS,EUR,2013-09-28,EE539276644217668720,Kenya,Africa,Estonia,Europe
TX001423,2023-12-28 16:51:20,38.14,Debit,174,1,2023-10-09 18:23:25,2024-11-04 08:09:59,Albuquerque,D000572,113.134.242.82,INTERNET BANKING,Tartu,C1454,John,Esposito,2013-09-28,EE538424522572288843,SAVINGS,EUR,2013-09-28,EE544012260587495361,United Arab Emirate,Asia,Estonia,Europe
TX000105,2023-01-02 16:36:02,129.94,Debit,235,1,2012-09-18 00:00:00,2024-11-04 08:06:35,Las Vegas,D000647,111.226.226.202,ATM,Tallinn,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,ZA75080992527140250627,Japan,Asia,Estonia,Europe
TX000587,2023-01-04 16:09:43,80.43,Debit,157,1,2023-01-02 16:36:02,2024-11-04 08:08:18,Columbus,D000483,157.47.114.20,BRANCH,Tallinn,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,EE744523999252389993,Australia,Oceania,Estonia,Europe
TX000967,2023-03-02 16:09:39,9.1,Credit,63,1,2023-01-04 16:09:43,2024-11-04 08:09:56,San Francisco,D000158,53.131.194.183,INTERNET BANKING,Bangkok,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,EE093893404216354348,Italy,Europe,Estonia,Europe
TX000619,2023-05-15 16:52:24,171.11,Debit,171,1,2023-03-02 16:09:39,2024-11-04 08:08:40,San Francisco,D000172,55.154.161.250,ATM,Tallinn,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,EE544061361084130049,Germany,Europe,Estonia,Europe
TX000641,2023-10-04 16:47:33,41.51,Debit,48,1,2023-05-15 16:52:24,2024-11-04 08:11:54,Phoenix,D000688,16.51.235.240,INTERNET BANKING,Kuressaare,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,EE112208713853595045,Singapore,Asia,Estonia,Europe
TX002455,2023-11-24 17:00:27,106.99,Debit,152,1,2023-10-04 16:47:33,2024-11-04 08:10:43,Omaha,D000092,193.190.29.63,BRANCH,Jakarta,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,EE608335313141037493,South Korea,Asia,Estonia,Europe
TX001214,2023-12-21 16:21:27,1192.2,Credit,103,5,2023-11-24 17:00:27,2024-11-04 08:09:14,Jacksonville,D000174,40.10.25.102,BRANCH,Mexico City,C1488,David,Marshall,2012-09-18,EE817448282486327580,BUSINESS,EUR,2012-09-18,EE232903081332797791,Norway,Europe,Estonia,Europe
TX000258,2023-02-13 17:18:15,341.15,Debit,148,1,2013-11-23 00:00:00,2024-11-04 08:10:09,San Jose,D000453,6.44.165.160,INTERNET BANKING,Rome,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE868769403394403261,France,Europe,Estonia,Europe
TX000232,2023-02-20 18:41:43,705.6,Debit,124,3,2023-02-13 17:18:15,2024-11-04 08:09:04,Phoenix,D000103,205.45.234.42,BRANCH,Copenhagen,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE194288643588225112,Denmark,Europe,Estonia,Europe
TX002116,2023-03-23 16:17:51,101.51,Credit,199,1,2023-02-20 18:41:43,2024-11-04 08:11:54,Tucson,D000055,28.149.72.129,INTERNET BANKING,Kuressaare,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE173082443808169979,Japan,Asia,Estonia,Europe
TX002208,2023-08-28 17:13:52,5.76,Debit,164,1,2023-03-23 16:17:51,2024-11-04 08:09:21,Houston,D000277,145.246.171.225,BRANCH,Rome,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE751336663765907284,Norway,Europe,Estonia,Europe
TX002461,2023-09-04 17:17:40,86.35,Credit,24,1,2023-08-28 17:13:52,2024-11-04 08:10:10,Indianapolis,D000280,111.226.226.202,BRANCH,Sillamäe,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE786724604096184763,Germany,Europe,Estonia,Europe
TX000235,2023-11-13 18:26:24,5.25,Debit,49,1,2023-09-04 17:17:40,2024-11-04 08:12:22,San Jose,D000571,93.170.203.44,ATM,Tallinn,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE254269019747486317,France,Europe,Estonia,Europe
TX000255,2023-12-25 16:58:19,227.39,Debit,65,1,2023-11-13 18:26:24,2024-11-04 08:11:36,Atlanta,D000207,96.115.67.230,INTERNET BANKING,Sillamäe,C1504,Travis,Golubov,2013-11-23,EE972285897803913193,SAVINGS,EUR,2013-11-23,EE144248380213179855,Norway,Europe,Estonia,Europe
TX001985,2023-08-08 17:15:50,1512.99,Debit,50,1,2014-05-22 00:00:00,2024-11-04 08:09:45,Philadelphia,D000032,195.164.171.146,INTERNET BANKING,Narva,C1543,James,Williford,2014-05-22,EE113501078942067678,SAVINGS,EUR,2014-05-22,EE457610775770151601,Kenya,Africa,Estonia,Europe
TX001200,2023-09-11 16:24:57,161.31,Debit,13,1,2023-08-08 17:15:50,2024-11-04 08:08:54,Nashville,D000577,34.86.220.205,ATM,Singapore,C1543,James,Williford,2014-05-22,EE113501078942067678,SAVINGS,EUR,2014-05-22,EE132064024107915664,Qatar,Asia,Estonia,Europe
TX000153,2023-10-09 16:52:47,267.9,Debit,160,1,2023-09-11 16:24:57,2024-11-04 08:08:34,San Antonio,D000605,216.32.4.105,INTERNET BANKING,Pärnu,C1543,James,Williford,2014-05-22,EE113501078942067678,SAVINGS,EUR,2014-05-22,EE201052270064248973,Malaysia,Asia,Estonia,Europe
TX000087,2023-10-20 17:27:35,24.56,Debit,69,1,2023-10-09 16:52:47,2024-11-04 08:12:05,Mesa,D000428,16.131.3.140,BRANCH,Dubai,C1543,James,Williford,2014-05-22,EE113501078942067678,SAVINGS,EUR,2014-05-22,EE883538146563320674,USA,America,Estonia,Europe
TX001647,2023-11-17 16:40:09,40.79,Debit,80,1,2023-10-20 17:27:35,2024-11-04 08:11:29,Milwaukee,D000405,177.116.108.246,ATM,Pärnu,C1543,James,Williford,2014-05-22,EE113501078942067678,SAVINGS,EUR,2014-05-22,AE83812752599422671654,Thailand,Asia,Estonia,Europe
TX002429,2023-11-28 16:17:46,981.9,Credit,112,1,2023-11-17 16:40:09,2024-11-04 08:06:53,Baltimore,D000686,160.65.101.37,INTERNET BANKING,Narva,C1543,James,Williford,2014-05-22,EE113501078942067678,SAVINGS,EUR,2014-05-22,EE852153374677614211,Norway,Europe,Estonia,Europe
TX001088,2023-01-31 16:51:55,386.97,Debit,137,1,2014-06-09 00:00:00,2024-11-04 08:06:24,Raleigh,D000324,107.247.202.71,BRANCH,Narva,C1545,Heather,Duncan,2014-06-09,EE586834836957233042,SAVINGS,EUR,2014-06-09,EE728843823560161060,Thailand,Asia,Estonia,Europe
TX001257,2023-05-09 17:54:39,295.18,Credit,31,1,2023-01-31 16:51:55,2024-11-04 08:07:53,Dallas,D000126,200.13.225.150,BRANCH,Prague,C1545,Heather,Duncan,2014-06-09,EE586834836957233042,SAVINGS,EUR,2014-06-09,EE478818288015699593,Norway,Europe,Estonia,Europe
TX000688,2023-06-01 17:19:57,42.42,Debit,102,1,2023-05-09 17:54:39,2024-11-04 08:09:11,Sacramento,D000068,61.95.76.233,INTERNET BANKING,Viljandi,C1545,Heather,Duncan,2014-06-09,EE586834836957233042,SAVINGS,EUR,2014-06-09,EE601066290518672305,Nigeria,Africa,Estonia,Europe
TX002215,2023-06-08 17:08:06,142.1,Credit,109,1,2023-06-01 17:19:57,2024-11-04 08:11:56,San Francisco,D000244,158.129.49.240,INTERNET BANKING,Kuressaare,C1545,Heather,Duncan,2014-06-09,EE586834836957233042,SAVINGS,EUR,2014-06-09,EE335066295991936164,Mexico,America,Estonia,Europe
TX001329,2023-01-19 16:28:08,490.76,Debit,156,1,2013-03-11 00:00:00,2024-11-04 08:09:44,Columbus,D000193,17.36.132.202,INTERNET BANKING,Viljandi,C1547,Shane,Dubinina,2013-03-11,EE207543766010659449,BUSINESS,EUR,2013-03-11,AU62309884199475008972,South Africa,Africa,Estonia,Europe
TX000511,2023-05-01 16:11:56,448.33,Debit,161,1,2023-01-19 16:28:08,2024-11-04 08:09:44,Atlanta,D000452,142.148.226.178,ATM,Sillamäe,C1547,Shane,Dubinina,2013-03-11,EE207543766010659449,BUSINESS,EUR,2013-03-11,EE232903081332797791,Kenya,Africa,Estonia,Europe
TX001370,2023-08-08 17:41:41,405.6,Debit,44,1,2023-05-01 16:11:56,2024-11-04 08:09:24,Tucson,D000643,36.77.94.252,INTERNET BANKING,Rakvere,C1547,Shane,Dubinina,2013-03-11,EE207543766010659449,BUSINESS,EUR,2013-03-11,EE611365355629070127,Malaysia,Asia,Estonia,Europe
TX001834,2023-09-13 16:22:48,133.07,Debit,155,1,2023-08-08 17:41:41,2024-11-04 08:08:41,Sacramento,D000312,207.157.126.125,BRANCH,Tallinn,C1547,Shane,Dubinina,2013-03-11,EE207543766010659449,BUSINESS,EUR,2013-03-11,EE362178034084297741,Norway,Europe,Estonia,Europe
TX002285,2023-09-27 16:39:38,103.81,Debit,34,1,2023-09-13 16:22:48,2024-11-04 08:11:54,Oklahoma City,D000283,214.32.109.197,ATM,Rakvere,C1547,Shane,Dubinina,2013-03-11,EE207543766010659449,BUSINESS,EUR,2013-03-11,EE891843622658684062,France,Europe,Estonia,Europe
TX001699,2023-01-17 16:41:18,265.44,Debit,169,1,2013-06-08 00:00:00,2024-11-04 08:09:38,San Antonio,D000341,10.223.224.50,ATM,Viljandi,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE424495653072086837,Indonesia,Asia,Estonia,Europe
TX000551,2023-01-19 16:11:12,77.43,Debit,169,1,2023-01-17 16:41:18,2024-11-04 08:06:33,Raleigh,D000403,100.137.90.188,INTERNET BANKING,Sillamäe,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE103332288167913339,United Arab Emirate,Asia,Estonia,Europe
TX001750,2023-01-20 18:31:25,42.09,Debit,118,1,2023-01-19 16:11:12,2024-11-04 08:06:50,Denver,D000332,41.110.46.150,BRANCH,Tartu,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE524389192291381453,Canada,America,Estonia,Europe
TX001238,2023-05-25 16:16:02,862.34,Debit,72,1,2023-01-20 18:31:25,2024-11-04 08:12:05,Kansas City,D000137,49.174.157.140,BRANCH,Berlin,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE543058894019983107,Finland,Europe,Estonia,Europe
TX001845,2023-06-15 16:10:51,8.75,Debit,199,1,2023-05-25 16:16:02,2024-11-04 08:10:17,Louisville,D000502,6.44.165.160,ATM,Pärnu,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE381758714454105442,United Arab Emirate,Asia,Estonia,Europe
TX001069,2023-07-11 16:08:55,289.1,Debit,206,1,2023-06-15 16:10:51,2024-11-04 08:09:54,Baltimore,D000601,105.87.212.115,ATM,Tallinn,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE346018383404226495,South Korea,Asia,Estonia,Europe
TX000682,2023-08-02 16:01:17,499.99,Debit,296,1,2023-07-11 16:08:55,2024-11-04 08:09:05,San Jose,D000100,9.230.41.239,BRANCH,Sillamäe,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,EE805055532510817532,Qatar,Asia,Estonia,Europe
TX002444,2023-09-07 17:44:26,538.13,Debit,165,1,2023-08-02 16:01:17,2024-11-04 08:12:13,Charlotte,D000407,32.169.88.41,ATM,Tallinn,C1554,Gregory,Stanley,2013-06-08,EE301828456831811554,SAVINGS,USD,2013-06-08,AE10579520241120842542,Germany,Europe,Estonia,Europe
TX001407,2023-08-24 17:13:38,275.2,Debit,81,1,2012-10-31 00:00:00,2024-11-04 08:09:50,New York,D000122,59.12.96.11,INTERNET BANKING,Prague,C1578,Julie,Bruno,2012-10-31,EE364357782452399140,BUSINESS,EUR,2012-10-31,EE996124441920013435,Singapore,Asia,Estonia,Europe
TX002360,2023-01-02 17:00:33,717.36,Credit,138,1,2013-09-30 00:00:00,2024-11-04 08:09:39,San Diego,D000035,51.196.87.214,INTERNET BANKING,Narva,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE553034640107301999,Norway,Europe,Estonia,Europe
TX001865,2023-02-24 18:22:31,156.74,Debit,136,1,2023-01-02 17:00:33,2024-11-04 08:08:30,Oklahoma City,D000626,147.234.20.46,ATM,Tallinn,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE625532448127950667,Qatar,Asia,Estonia,Europe
TX001773,2023-03-01 17:07:06,78.91,Debit,157,1,2023-02-24 18:22:31,2024-11-04 08:10:43,Sacramento,D000619,141.241.241.128,INTERNET BANKING,Sillamäe,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE281446349679915315,Czech Republic,Europe,Estonia,Europe
TX000658,2023-04-25 18:58:32,443.68,Debit,137,1,2023-03-01 17:07:06,2024-11-04 08:10:26,Tucson,D000400,16.94.155.46,ATM,Narva,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE599066282545294438,Canada,America,Estonia,Europe
TX002209,2023-07-24 16:01:27,435.08,Debit,78,1,2023-04-25 18:58:32,2024-11-04 08:11:15,San Francisco,D000513,109.211.212.135,INTERNET BANKING,Tartu,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,NG16473230220945968836,Malaysia,Asia,Estonia,Europe
TX000686,2023-08-28 16:08:54,119.3,Debit,22,5,2023-07-24 16:01:27,2024-11-04 08:08:55,Mesa,D000597,90.111.245.138,BRANCH,Rakvere,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE414719985973288560,Mexico,America,Estonia,Europe
TX001885,2023-12-04 16:57:39,451.31,Debit,166,5,2023-08-28 16:08:54,2024-11-04 08:07:38,Fort Worth,D000020,68.254.244.208,ATM,Narva,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE135051308812420128,Czech Republic,Europe,Estonia,Europe
TX001248,2023-12-25 17:41:30,1647.74,Debit,52,1,2023-12-04 16:57:39,2024-11-04 08:09:29,Louisville,D000593,113.137.153.101,ATM,Madrid,C1584,Donald,Baker,2013-09-30,EE219342679639833796,BUSINESS,EUR,2013-09-30,EE385729110397028139,Sweden,Europe,Estonia,Europe
TX000211,2023-02-24 16:23:22,304.93,Debit,158,1,2013-12-23 00:00:00,2024-11-04 08:08:15,Portland,D000700,21.190.11.223,ATM,Viljandi,C1602,Lisa,Carpenter,2013-12-23,EE553034640107301999,BUSINESS,EUR,2013-12-23,PL02755987879624946190,Indonesia,Asia,Estonia,Europe
TX001506,2023-08-07 16:15:05,160.52,Credit,112,1,2023-02-24 16:23:22,2024-11-04 08:07:59,Jacksonville,D000254,98.255.160.110,ATM,Pärnu,C1602,Lisa,Carpenter,2013-12-23,EE553034640107301999,BUSINESS,EUR,2013-12-23,EE463282293996469865,USA,America,Estonia,Europe
TX001071,2023-09-25 17:58:54,48.29,Debit,242,1,2023-08-07 16:15:05,2024-11-04 08:07:56,San Diego,D000295,221.105.243.251,INTERNET BANKING,Tallinn,C1602,Lisa,Carpenter,2013-12-23,EE553034640107301999,BUSINESS,EUR,2013-12-23,EE214765843366193879,Italy,Europe,Estonia,Europe
TX001201,2023-12-01 17:26:46,18.41,Debit,168,1,2023-09-25 17:58:54,2024-11-04 08:11:30,Atlanta,D000028,58.190.9.136,BRANCH,Tartu,C1602,Lisa,Carpenter,2013-12-23,EE553034640107301999,BUSINESS,EUR,2013-12-23,EE314971042486828740,South Africa,Africa,Estonia,Europe
TX000829,2023-12-18 18:34:33,70.03,Debit,49,1,2023-12-01 17:26:46,2024-11-04 08:07:55,Nashville,D000005,193.221.15.59,BRANCH,Kuressaare,C1602,Lisa,Carpenter,2013-12-23,EE553034640107301999,BUSINESS,EUR,2013-12-23,EE361728439206049602,Australia,Oceania,Estonia,Europe
